Company1,Company2,ClusterID,Correlation,ADFStat,p-value
12633,42976,Manufacturing_2012,0.9215204480880171,-8.845603182962927,1.623940299142572e-14
19140,43712,Manufacturing_2013,0.9215204480880171,-8.845603182962927,1.623940299142572e-14
12408,40561,Manufacturing_2011,0.9215204480880171,-8.845603182962927,1.623940299142572e-14
41181,42976,Manufacturing_2012,0.9008990857232501,-8.800352154501537,2.1205430755693417e-14
12408,40707,Manufacturing_2011,0.90089908572325,-8.800352154501537,2.1205430755693417e-14
19140,45186,Manufacturing_2013,0.90089908572325,-8.800352154501537,2.1205430755693417e-14
12392,12408,Manufacturing_2011,0.9262815987414651,-8.76158663725597,2.6651535854149366e-14
19140,19193,Manufacturing_2013,0.9262815987414651,-8.76158663725597,2.6651535854149366e-14
41903,42976,Manufacturing_2012,0.9262815987414651,-8.76158663725597,2.6651535854149366e-14
12282,12408,Manufacturing_2011,0.9501414446381741,-8.655341724017385,4.986523282871282e-14
42976,43273,Manufacturing_2012,0.9501414446381741,-8.655341724017385,4.986523282871282e-14
19140,44012,Manufacturing_2013,0.9501414446381741,-8.655341724017385,4.986523282871282e-14
12346,12408,Manufacturing_2011,0.9033499444959506,-8.645129960918778,5.29597004461092e-14
42548,42976,Manufacturing_2012,0.9033499444959506,-8.645129960918778,5.29597004461092e-14
19140,44034,Manufacturing_2013,0.9033499444959507,-8.645129960918778,5.29597004461092e-14
42366,42976,Manufacturing_2012,0.9100265203307674,-8.560241180178448,8.735069984291152e-14
19140,45422,Manufacturing_2013,0.9100265203307674,-8.560241180178448,8.735069984291152e-14
12408,39567,Manufacturing_2011,0.9100265203307674,-8.560241180178448,8.735069984291152e-14
41454,42976,Manufacturing_2012,0.9513657275179411,-8.019312753485794,2.0971051076653427e-12
12408,39009,Manufacturing_2011,0.9513657275179412,-8.019312753485794,2.0971051076653427e-12
19140,45620,Manufacturing_2013,0.9513657275179412,-8.019312753485794,2.0971051076653427e-12
41663,42976,Manufacturing_2012,0.9474364663164061,-7.895085094226352,4.332438461084867e-12
19140,45736,Manufacturing_2013,0.9474364663164062,-7.895085094226352,4.332438461084867e-12
12352,12408,Manufacturing_2011,0.9474364663164061,-7.895085094226352,4.332438461084867e-12
44327,45169,Services_2013,0.9054703189726213,-7.786124690913243,8.170994350319896e-12
41138,41309,Services_2012,0.9054703189726213,-7.786124690913243,8.170994350319896e-12
