Company1,Company2,ClusterID,Correlation,ADFStat,p-value
44395,45720,7372_2013,0.9714992225867649,-4.64348989040088,0.00010731586320834952
40524,40785,7372_2011,0.9714992225867649,-4.64348989040088,0.00010731586320834952
12565,18878,7372_2012,0.9714992225867649,-4.64348989040088,0.00010731586320834952
39187,39319,3821_2011,0.9188176965858429,-4.475787814563532,0.00021742674661840998
19100,19120,3821_2013,0.9188176965858429,-4.475787814563532,0.00021742674661840998
42220,42867,3821_2012,0.918817696585843,-4.475787814563532,0.00021742674661840998
40219,40422,2860_2011,0.9163983579893812,-4.439630000645303,0.00025239587967093076
18960,45171,4931_2013,0.9381994488227943,-4.223408068682735,0.0006012956013026441
39900,39922,4931_2011,0.9381994488227944,-4.223408068682735,0.0006012956013026441
12709,42046,4931_2012,0.9381994488227944,-4.223408068682735,0.0006012956013026441
40168,40777,6798_2011,0.9720969550845588,-4.2142855526360155,0.0006231573069866301
41808,43250,6798_2012,0.9720969550845588,-4.2142855526360155,0.0006231573069866301
43613,44628,6798_2013,0.9720969550845588,-4.2142855526360155,0.0006231573069866301
43613,45328,6798_2013,0.9721651636497682,-4.05525806121283,0.0011472595102839617
12586,41808,6798_2012,0.9721651636497681,-4.05525806121283,0.0011472595102839617
39585,40168,6798_2011,0.9721651636497681,-4.05525806121283,0.0011472595102839617
12300,18408,6331_2011,0.9278349950243114,-4.051108166284175,0.0011653128934313714
12805,18870,6331_2012,0.9278349950243114,-4.051108166284175,0.0011653128934313714
19181,44205,6331_2013,0.9278349950243114,-4.051108166284175,0.0011653128934313714
41188,41996,4911_2012,0.9654625617102318,-4.025482875946216,0.001282798998800301
43522,43694,4911_2013,0.9654625617102318,-4.025482875946216,0.001282798998800301
39232,40757,4911_2011,0.9654625617102318,-4.025482875946216,0.001282798998800301
44237,44628,6798_2013,0.9848691855804528,-3.985811074231631,0.0014866584179068366
38897,40777,6798_2011,0.9848691855804528,-3.985811074231631,0.0014866584179068366
42618,43250,6798_2012,0.9848691855804528,-3.985811074231631,0.0014866584179068366
42327,43037,6022_2012,0.9376185598845782,-3.959769040972218,0.001636459351617441
18990,43467,6022_2013,0.9376185598845782,-3.959769040972218,0.001636459351617441
12304,18388,6022_2011,0.9376185598845782,-3.959769040972218,0.001636459351617441
39009,40422,2860_2011,0.9400665709983788,-3.9449751408657043,0.0017276889930491026
45567,45620,2860_2013,0.9400665709983788,-3.9449751408657043,0.0017276889930491026
41454,42564,2860_2012,0.9400665709983788,-3.9449751408657043,0.0017276889930491026
38897,40168,6798_2011,0.9764960264591389,-3.8730701718908724,0.0022422215639508994
43613,44237,6798_2013,0.9764960264591389,-3.8730701718908724,0.0022422215639508994
41808,42618,6798_2012,0.9764960264591389,-3.8730701718908724,0.0022422215639508994
12541,42031,6021_2012,0.9464695892131869,-3.8501724329353166,0.0024337405853176656
18976,19118,6021_2013,0.9464695892131869,-3.8501724329353166,0.0024337405853176656
39547,39688,6021_2011,0.946469589213187,-3.8501724329353166,0.0024337405853176656
12452,39922,4931_2011,0.9023626857693221,-3.8298167806466776,0.002616566447320118
12677,42046,4931_2012,0.9023626857693221,-3.8298167806466776,0.002616566447320118
18960,44276,4931_2013,0.902362685769322,-3.8298167806466776,0.002616566447320118
12468,39170,3714_2011,0.9227674050549407,-3.793772028174067,0.002971681917400291
43393,44837,3714_2013,0.9227674050549406,-3.793772028174067,0.002971681917400291
41605,42947,3714_2012,0.9227674050549407,-3.793772028174067,0.002971681917400291
18960,45131,4931_2013,0.9266239256655207,-3.7178092193767163,0.00386951199269659
12306,39922,4931_2011,0.9266239256655205,-3.7178092193767163,0.00386951199269659
42024,42046,4931_2012,0.9266239256655205,-3.7178092193767163,0.00386951199269659
12584,42904,4923_2012,0.9654078161997505,-3.57665263905587,0.006223390426872236
43432,43854,4923_2013,0.9654078161997506,-3.57665263905587,0.006223390426872236
18440,40945,4923_2011,0.9654078161997505,-3.57665263905587,0.006223390426872236
43596,45239,6021_2013,0.9899219063532771,-3.540819212285903,0.006998607363040156
39390,41042,6021_2011,0.9899219063532771,-3.540819212285903,0.006998607363040156
42115,42806,6021_2012,0.9899219063532771,-3.540819212285903,0.006998607363040156
38897,39585,6798_2011,0.9847124393561855,-3.521445333466387,0.007453114004212396
44237,45328,6798_2013,0.9847124393561855,-3.521445333466387,0.007453114004212396
12586,42618,6798_2012,0.9847124393561856,-3.521445333466387,0.007453114004212396
18579,40243,6798_2011,0.9843708324900159,-3.5202722202597703,0.007481470773690698
19217,44569,6798_2013,0.9843708324900159,-3.5202722202597703,0.007481470773690698
18661,42166,6798_2012,0.9843708324900159,-3.5202722202597703,0.007481470773690698
12561,41188,4911_2012,0.9712625657060606,-3.4897701807823505,0.008253737249283122
43522,43785,4911_2013,0.9712625657060606,-3.4897701807823505,0.008253737249283122
40702,40757,4911_2011,0.9712625657060606,-3.4897701807823505,0.008253737249283122
18816,42595,5051_2012,0.909756771411916,-3.4750299705531913,0.008652018078768036
40491,40547,5051_2011,0.909756771411916,-3.4750299705531913,0.008652018078768036
43511,44176,5051_2013,0.909756771411916,-3.4750299705531913,0.008652018078768036
39640,40469,6798_2011,0.9574903486321795,-3.4711899625260014,0.008758568200420877
41300,42541,6798_2012,0.9574903486321795,-3.4711899625260014,0.008758568200420877
43658,44438,6798_2013,0.9574903486321795,-3.4711899625260014,0.008758568200420877
44520,45171,4931_2013,0.9752008379835863,-3.4681006596434765,0.00884514110837386
39900,40284,4931_2011,0.9752008379835863,-3.4681006596434765,0.00884514110837386
12709,42328,4931_2012,0.9752008379835863,-3.4681006596434765,0.00884514110837386
40402,40908,2834_2011,0.9333249283903737,-3.4657357557587916,0.008911931655048418
44792,45489,2834_2013,0.9333249283903738,-3.4657357557587916,0.008911931655048418
42570,42671,2834_2012,0.9333249283903737,-3.4657357557587916,0.008911931655048418
44524,45232,6022_2013,0.9163786893634942,-3.432125597364615,0.009911263939087407
40750,40948,6022_2011,0.9163786893634942,-3.432125597364615,0.009911263939087407
41622,42995,6022_2012,0.9163786893634942,-3.432125597364615,0.009911263939087407
43674,44783,5661_2013,0.9537696094874386,-3.3203053994000427,0.013994864330834172
39183,41050,5661_2011,0.9537696094874386,-3.3203053994000427,0.013994864330834172
41802,41988,5661_2012,0.9537696094874385,-3.3203053994000427,0.013994864330834172
45032,45041,3312_2013,0.9048021416823621,-3.3118540251815367,0.014356843198308579
41562,41633,3312_2012,0.9048021416823621,-3.3118540251815367,0.014356843198308579
18517,39026,3312_2011,0.9048021416823621,-3.3118540251815367,0.014356843198308579
12438,39414,2834_2011,0.9178885394572991,-3.2500563739504935,0.01726400154419448
44762,45241,2834_2013,0.9178885394572991,-3.2500563739504935,0.01726400154419448
18662,41529,2834_2012,0.9178885394572991,-3.2500563739504935,0.01726400154419448
39038,39417,2834_2011,0.9073475273252685,-3.2174712868335726,0.018995386073946758
41633,43180,3312_2012,0.9144127923918747,-3.213340322130083,0.019225358993761012
45041,45724,3312_2013,0.9144127923918747,-3.213340322130083,0.019225358993761012
12270,18517,3312_2011,0.9144127923918747,-3.213340322130083,0.019225358993761012
39335,39756,4931_2011,0.9443393039426531,-3.184643405438673,0.020890965339739102
41354,42156,4931_2012,0.9443393039426531,-3.184643405438673,0.020890965339739102
43705,43985,4931_2013,0.9443393039426531,-3.184643405438673,0.020890965339739102
42137,42239,6798_2012,0.9206132767537081,-3.1768001379056017,0.02136746865643519
12248,40036,6798_2011,0.920613276753708,-3.1768001379056017,0.02136746865643519
43497,43858,6798_2013,0.920613276753708,-3.1768001379056017,0.02136746865643519
12248,40469,6798_2011,0.9280500313062862,-3.161441683998426,0.02232791282677849
42239,42541,6798_2012,0.9280500313062862,-3.161441683998426,0.02232791282677849
43497,44438,6798_2013,0.9280500313062862,-3.161441683998426,0.02232791282677849
43936,45297,6021_2013,0.9041838866910217,-3.1268087166201344,0.024631793914218617
40511,40712,6021_2011,0.9041838866910216,-3.1268087166201344,0.024631793914218617
42406,43050,6021_2012,0.9041838866910216,-3.1268087166201344,0.024631793914218617
18448,40469,6798_2011,0.9553513048071446,-3.1087293732223613,0.025913884339162335
44438,44749,6798_2013,0.9553513048071446,-3.1087293732223613,0.025913884339162335
42541,43302,6798_2012,0.9553513048071446,-3.1087293732223613,0.025913884339162335
41957,41993,6021_2012,0.9146039588421622,-3.095083741698522,0.0269191593592394
40262,40950,6021_2011,0.9146039588421623,-3.095083741698522,0.0269191593592394
44220,45180,6021_2013,0.9146039588421622,-3.095083741698522,0.0269191593592394
12548,42114,5500_2012,0.9111405746069806,-3.076802974267251,0.028318183679702198
12960,44460,5500_2013,0.9111405746069806,-3.076802974267251,0.028318183679702198
39502,40017,5500_2011,0.9111405746069806,-3.076802974267251,0.028318183679702198
41597,43354,3841_2012,0.9196274637139946,-3.0753462832125966,0.02843229217395412
39039,39816,3841_2011,0.9196274637139947,-3.0753462832125966,0.02843229217395412
44409,44443,3841_2013,0.9196274637139947,-3.0753462832125966,0.02843229217395412
12736,41561,6022_2012,0.9304333732709763,-3.074621782949668,0.028489191450262494
18602,40677,6022_2011,0.9304333732709763,-3.074621782949668,0.028489191450262494
44414,44562,6022_2013,0.9304333732709764,-3.074621782949668,0.028489191450262494
41560,42377,6022_2012,0.922413044068617,-3.0654026458973593,0.029221766549713906
18400,39398,6022_2011,0.922413044068617,-3.0654026458973593,0.029221766549713906
43926,44482,6022_2013,0.922413044068617,-3.0654026458973593,0.029221766549713906
19062,44898,3523_2013,0.901930468179891,-3.0537151206855344,0.030173550098422867
12693,41636,3523_2012,0.901930468179891,-3.0537151206855344,0.030173550098422867
43658,44426,6798_2013,0.9133705032977516,-3.0428333667291834,0.031083337246363547
39640,40399,6798_2011,0.9133705032977516,-3.0428333667291834,0.031083337246363547
41300,41381,6798_2012,0.9133705032977516,-3.0428333667291834,0.031083337246363547
44501,44835,2834_2013,0.9071001531609193,-3.0303986249677854,0.032151429033325664
18718,43313,2834_2012,0.9071001531609193,-3.0303986249677854,0.032151429033325664
39809,40134,2834_2011,0.9071001531609193,-3.0303986249677854,0.032151429033325664
13074,44998,6021_2013,0.9128575661017109,-3.0041331178481303,0.03451021771286121
12601,43023,6021_2012,0.912857566101711,-3.0041331178481303,0.03451021771286121
18360,40474,6021_2011,0.9128575661017109,-3.0041331178481303,0.03451021771286121
41300,43368,6798_2012,0.9349882981769042,-2.9789062537212323,0.03691180048239605
38913,39640,6798_2011,0.9349882981769041,-2.9789062537212323,0.03691180048239605
43658,44869,6798_2013,0.9349882981769042,-2.9789062537212323,0.03691180048239605
42327,42868,6022_2012,0.912066649625651,-2.9718073971609185,0.03761243674558573
18361,18388,6022_2011,0.912066649625651,-2.9718073971609185,0.03761243674558573
