Company1,Company2,ClusterID,Correlation,ADFStat,p-value
39721,39842,4_2011,0.9087045368346793,-9.612996136454823,1.7909054373754814e-16
39721,40231,4_2011,0.9222969777468307,-9.5772779125777,2.2060857609612414e-16
43716,45049,6_2013,0.9222969777468307,-9.5772779125777,2.2060857609612414e-16
13103,45073,6_2013,0.9106915023005433,-8.174341067529706,8.456051663286573e-13
41795,42877,5_2012,0.9106915023005433,-8.174341067529706,8.456051663286573e-13
38999,39056,4_2011,0.9075675577354954,-5.446069241386639,2.7088193277428874e-06
43638,44670,6_2013,0.9594897096377576,-4.971920000962187,2.5215354748839518e-05
41624,42863,5_2012,0.9594897096377576,-4.971920000962187,2.5215354748839518e-05
42342,42877,5_2012,0.9039877905972803,-4.786399612897182,5.773938856264042e-05
19066,45529,6_2013,0.9028810235767394,-4.633453890422006,0.00011202102132878042
43274,43361,5_2012,0.9196026428747035,-4.582892752014916,0.00013887993112987536
18369,40231,4_2011,0.9196026428747034,-4.582892752014916,0.00013887993112987536
43855,45049,6_2013,0.9196026428747034,-4.582892752014916,0.00013887993112987536
12901,19192,6_2013,0.949291688626942,-4.477902650986008,0.00021553097097678557
12762,18649,5_2012,0.949291688626942,-4.477902650986008,0.00021553097097678557
12639,42086,5_2012,0.9040388955225834,-4.43461368963328,0.0002576496597146122
42877,43292,5_2012,0.9107543562783299,-4.430844258280722,0.0002616656535301488
45073,45701,6_2013,0.9107543562783299,-4.430844258280722,0.0002616656535301488
45226,45344,6_2013,0.9436542936408158,-4.377869804054806,0.00032477616507419556
12435,40031,4_2011,0.9436542936408157,-4.377869804054806,0.00032477616507419556
39289,39971,4_2011,0.9088346234052276,-4.374930496973548,0.00032866980539498884
12639,42626,5_2012,0.9088346234052276,-4.374930496973548,0.00032866980539498884
18460,39289,4_2011,0.9105081075558619,-4.374099507396314,0.00032977859033018564
12639,43284,5_2012,0.9105081075558618,-4.374099507396314,0.00032977859033018564
39289,40385,4_2011,0.9256463597894844,-4.368977048834935,0.00033669206204458825
12639,41795,5_2012,0.9256463597894844,-4.368977048834935,0.00033669206204458825
18534,39289,4_2011,0.9531322857631445,-4.367637680956173,0.0003385222280254482
12639,43292,5_2012,0.9531322857631446,-4.367637680956173,0.0003385222280254482
12639,42984,5_2012,0.9390635545559916,-4.366726053969224,0.0003397732941638535
39289,39709,4_2011,0.9390635545559916,-4.366726053969224,0.0003397732941638535
12639,43058,5_2012,0.9573999230172667,-4.257383670327964,0.000526063347186933
39289,40657,4_2011,0.9573999230172667,-4.257383670327964,0.000526063347186933
18620,39289,4_2011,0.9220025496192635,-4.254949457681924,0.000531143722544516
12639,42207,5_2012,0.9220025496192635,-4.254949457681924,0.000531143722544516
12639,41838,5_2012,0.906473164597405,-4.211460461728742,0.0006300777652729471
39289,39485,4_2011,0.906473164597405,-4.211460461728742,0.0006300777652729471
12333,39289,4_2011,0.9153072673291996,-4.205731522771864,0.0006443341744899195
44603,44670,6_2013,0.9529549729966496,-4.148223252090422,0.0008052572089494063
18467,39991,4_2011,0.9529549729966497,-4.148223252090422,0.0008052572089494063
41380,41624,5_2012,0.9529549729966496,-4.148223252090422,0.0008052572089494063
12639,12712,5_2012,0.9647924726169625,-4.13644549897765,0.0008425626055646731
39150,39289,4_2011,0.9647924726169625,-4.13644549897765,0.0008425626055646731
40583,40853,4_2011,0.9072568146894464,-4.129739612901342,0.0008645209770265495
18649,43159,5_2012,0.9442778739737381,-4.123440888269047,0.0008856336276225021
19192,19197,6_2013,0.9442778739737381,-4.123440888269047,0.0008856336276225021
12639,41342,5_2012,0.9270587251695811,-4.089695052102811,0.0010072158827906367
12426,12435,4_2011,0.9175335931841062,-4.085486017919396,0.001023431419905096
18792,41874,5_2012,0.9175335931841062,-4.085486017919396,0.001023431419905096
44634,45344,6_2013,0.9175335931841062,-4.085486017919396,0.001023431419905096
42411,42683,5_2012,0.9468443028799538,-4.085419915841813,0.0010236880186102733
18497,40859,4_2011,0.9468443028799538,-4.085419915841813,0.0010236880186102733
18987,43875,6_2013,0.9468443028799538,-4.085419915841813,0.0010236880186102733
41380,42863,5_2012,0.9713224282364584,-4.041145309664804,0.0012097430924563016
43638,44603,6_2013,0.9713224282364585,-4.041145309664804,0.0012097430924563016
43043,43178,15_2012,0.9214343757746458,-4.012553190336895,0.0013461868489122177
12410,40849,10_2011,0.9214343757746458,-4.012553190336895,0.0013461868489122177
44676,45136,20_2013,0.9214343757746458,-4.012553190336895,0.0013461868489122177
42327,43037,15_2012,0.9376185598845782,-3.959769040972221,0.0016364593516174264
12304,18388,10_2011,0.9376185598845782,-3.959769040972221,0.0016364593516174264
18990,43467,20_2013,0.9376185598845782,-3.959769040972221,0.0016364593516174264
39398,40950,10_2011,0.9148316379122295,-3.946601611656044,0.0017174327576586364
41957,42377,15_2012,0.9148316379122294,-3.946601611656044,0.0017174327576586364
43926,44220,20_2013,0.9148316379122295,-3.946601611656044,0.0017174327576586364
40695,40853,4_2011,0.9041496732968795,-3.8898789797392963,0.00211060779373891
44000,44099,6_2013,0.9041496732968795,-3.8898789797392963,0.00211060779373891
44749,44919,6_2013,0.9180629501642432,-3.8852294924751107,0.002146279408189091
44220,44482,20_2013,0.9243620774646061,-3.881857072178903,0.0021725013512962662
13074,44482,20_2013,0.9109983285919642,-3.8760205748875567,0.0022185839306516804
12614,41104,5_2012,0.9619728075549888,-3.875306139211487,0.0022242865078177447
19157,45213,6_2013,0.9619728075549888,-3.875306139211487,0.0022242865078177447
12302,40231,4_2011,0.9564505849810537,-3.852224134959465,0.002415982859694186
43408,45049,6_2013,0.9564505849810537,-3.852224134959465,0.002415982859694186
42510,43274,5_2012,0.9564505849810537,-3.852224134959465,0.002415982859694186
18649,41624,5_2012,0.9315042588771529,-3.851544123438016,0.002421855139991382
19192,44670,6_2013,0.9315042588771529,-3.851544123438016,0.002421855139991382
12541,42031,15_2012,0.9464695892131869,-3.8501724329353175,0.0024337405853176604
39547,39688,10_2011,0.946469589213187,-3.8501724329353175,0.0024337405853176604
18976,19118,20_2013,0.9464695892131869,-3.8501724329353175,0.0024337405853176604
12426,40031,4_2011,0.9668974529624584,-3.816701464813835,0.002740985741507923
44634,45226,6_2013,0.9668974529624584,-3.816701464813835,0.002740985741507923
41853,42570,5_2012,0.9014455476757667,-3.80220452052066,0.0028848402281684287
45489,45721,6_2013,0.9014455476757666,-3.80220452052066,0.0028848402281684287
38964,40402,4_2011,0.9014455476757667,-3.80220452052066,0.0028848402281684287
18467,41095,4_2011,0.9129631071952229,-3.761537702321744,0.0033262802878379185
42246,42751,5_2012,0.9546246575161723,-3.758282382004471,0.003364171130729008
43429,44430,6_2013,0.9546246575161722,-3.758282382004471,0.003364171130729008
12235,18533,4_2011,0.9546246575161722,-3.758282382004471,0.003364171130729008
42778,43062,5_2012,0.9000526702661296,-3.744665499625928,0.0035270003795067487
18649,41456,5_2012,0.9106324144587288,-3.6815539093204195,0.004380224512088374
19192,44071,6_2013,0.9106324144587288,-3.6815539093204195,0.004380224512088374
40031,40599,4_2011,0.978452873058054,-3.675933305506327,0.004464694673895633
18976,44081,20_2013,0.9061303053930927,-3.6656190311552983,0.004623581505303624
39688,40674,10_2011,0.9061303053930927,-3.6656190311552983,0.004623581505303624
39553,40036,4_2011,0.9386504817702174,-3.646925900001675,0.004924740603726795
41540,41624,5_2012,0.9373209531236503,-3.604048388284048,0.005684101257182759
18467,39011,4_2011,0.9373209531236503,-3.604048388284048,0.005684101257182759
44670,45529,6_2013,0.9373209531236503,-3.604048388284048,0.005684101257182759
12435,40599,4_2011,0.9145567379558773,-3.5951374841877244,0.005854671959397476
12279,12447,4_2011,0.9577159660617299,-3.5873388254765737,0.006007746990838447
41900,43159,5_2012,0.9332925068347587,-3.5796237197182372,0.006162742246530322
40250,40853,4_2011,0.9002483778861076,-3.5698405581484205,0.0063644893121779025
19011,44099,6_2013,0.9002483778861076,-3.5698405581484205,0.0063644893121779025
18833,41624,5_2012,0.9304190177094069,-3.5568858050166816,0.006640834930655499
18467,40523,4_2011,0.9304190177094069,-3.5568858050166816,0.006640834930655499
19003,44670,6_2013,0.9304190177094069,-3.5568858050166816,0.006640834930655499
42276,43062,5_2012,0.9068015472987943,-3.5504887240097314,0.006781256640301788
12426,40699,4_2011,0.9514265906912635,-3.5484228570377776,0.00682717409047273
18635,18792,5_2012,0.9514265906912635,-3.5484228570377776,0.00682717409047273
18929,44634,6_2013,0.9514265906912635,-3.5484228570377776,0.00682717409047273
42115,42806,15_2012,0.9899219063532774,-3.540819212285903,0.006998607363040156
43596,45239,20_2013,0.9899219063532773,-3.540819212285903,0.006998607363040156
12762,41456,5_2012,0.9244157713640263,-3.5350425273562305,0.007131437058479557
12901,44071,6_2013,0.9244157713640263,-3.5350425273562305,0.007131437058479557
13074,43926,20_2013,0.9060594024474635,-3.5320065533023723,0.007202154687363889
42377,43023,15_2012,0.9060594024474633,-3.5320065533023723,0.007202154687363889
18360,39398,10_2011,0.9060594024474635,-3.5320065533023723,0.007202154687363889
44592,45049,6_2013,0.9098947757156352,-3.527631468350926,0.007305177366479418
43263,43274,5_2012,0.9098947757156352,-3.527631468350926,0.007305177366479418
40231,40502,4_2011,0.9098947757156352,-3.527631468350926,0.007305177366479418
45488,45701,6_2013,0.9185588346164114,-3.504808402603322,0.007864459416167372
18534,39056,4_2011,0.9185588346164114,-3.504808402603322,0.007864459416167372
42288,43292,5_2012,0.9185588346164114,-3.504808402603322,0.007864459416167372
42342,42892,5_2012,0.9432760673639455,-3.493748393621371,0.00814910763193837
40201,40599,4_2011,0.9112171454227148,-3.48079679769449,0.008494188394783463
42570,43292,5_2012,0.9029370219058827,-3.458016203800553,0.009133108860077547
18534,40402,4_2011,0.9029370219058827,-3.458016203800553,0.009133108860077547
45489,45701,6_2013,0.9029370219058827,-3.458016203800553,0.009133108860077547
41993,42377,15_2012,0.9200039670980726,-3.4455449366315274,0.009500834729650683
39398,40262,10_2011,0.9200039670980728,-3.4455449366315274,0.009500834729650683
43926,45180,20_2013,0.9200039670980728,-3.4455449366315274,0.009500834729650683
39209,39474,4_2011,0.9436650395010816,-3.4180572487518415,0.010358489362127367
18467,39209,4_2011,0.9337389520908675,-3.4175299898157117,0.010375595423606445
43498,45500,6_2013,0.9020764471366435,-3.411769210752198,0.010564143600230076
18467,40126,4_2011,0.9207072871282065,-3.4114407367569095,0.010574985960723881
41624,43161,5_2012,0.9207072871282065,-3.4114407367569095,0.010574985960723881
41795,43274,5_2012,0.9460320046592026,-3.406821970609416,0.010728497894262105
40231,40385,4_2011,0.9460320046592026,-3.406821970609416,0.010728497894262105
13103,45049,6_2013,0.9460320046592026,-3.406821970609416,0.010728497894262105
41342,41838,5_2012,0.9417064880318723,-3.386699317231741,0.011420734457319481
39474,40126,4_2011,0.9450131729503142,-3.373021394702283,0.011913680510342075
41456,43161,5_2012,0.9450131729503142,-3.373021394702283,0.011913680510342075
12901,19197,6_2013,0.9225184539955837,-3.3652450441922817,0.012202286754573997
12762,43159,5_2012,0.9225184539955837,-3.3652450441922817,0.012202286754573997
13074,18990,20_2013,0.9196208211007951,-3.3537123161633318,0.012641733399386134
12304,18360,10_2011,0.9196208211007952,-3.3537123161633318,0.012641733399386134
43023,43037,15_2012,0.9196208211007951,-3.3537123161633318,0.012641733399386134
19192,43482,6_2013,0.9293804160965787,-3.3341168501005587,0.013420644687407352
12541,42953,15_2012,0.9261442240338812,-3.3328886040253534,0.013470851879488594
39688,40226,10_2011,0.9261442240338812,-3.3328886040253534,0.013470851879488594
18976,45596,20_2013,0.9261442240338812,-3.3328886040253534,0.013470851879488594
45104,45206,6_2013,0.9151231252302395,-3.3110229783941874,0.014392879913997557
42795,43136,5_2012,0.9151231252302395,-3.3110229783941874,0.014392879913997557
18492,38931,4_2011,0.9151231252302395,-3.3110229783941874,0.014392879913997557
39412,40695,4_2011,0.9088557823428697,-3.3051095324599955,0.014651617432465446
42454,43301,5_2012,0.9088557823428697,-3.3051095324599955,0.014651617432465446
44000,44790,6_2013,0.9088557823428698,-3.3051095324599955,0.014651617432465446
12501,39935,4_2011,0.9603351136203938,-3.3039915139713876,0.014700993766251197
12614,43375,5_2012,0.9603351136203938,-3.3039915139713876,0.014700993766251197
44238,45213,6_2013,0.9603351136203938,-3.3039915139713876,0.014700993766251197
42824,43375,5_2012,0.9641444854855239,-3.301732127054157,0.014801225681967655
44238,45583,6_2013,0.964144485485524,-3.301732127054157,0.014801225681967655
12501,39063,4_2011,0.964144485485524,-3.301732127054157,0.014801225681967655
44470,45424,6_2013,0.9101741976667013,-3.2993215670593554,0.014908827713549948
39991,41095,4_2011,0.9338433410056595,-3.285891726437571,0.015521014182673147
44603,45529,6_2013,0.9442666915217672,-3.2787322096370173,0.015856327158712692
41380,41540,5_2012,0.9442666915217672,-3.2787322096370173,0.015856327158712692
39011,39991,4_2011,0.9442666915217671,-3.2787322096370173,0.015856327158712692
39209,41095,4_2011,0.9422801992008517,-3.265727444283318,0.016481714688894127
19003,44913,6_2013,0.9203685577720865,-3.2476798891476353,0.01738543127933528
40523,40982,4_2011,0.9203685577720865,-3.2476798891476353,0.01738543127933528
18833,41476,5_2012,0.9203685577720865,-3.2476798891476353,0.01738543127933528
41374,42411,5_2012,0.9536758705513221,-3.2300813903192473,0.018308157502173246
12279,40859,4_2011,0.9536758705513221,-3.2300813903192473,0.018308157502173246
12974,43875,6_2013,0.9536758705513221,-3.2300813903192473,0.018308157502173246
18649,42863,5_2012,0.9314218159702573,-3.2204923694648215,0.0188287237430045
19192,43638,6_2013,0.9314218159702573,-3.2204923694648215,0.0188287237430045
12235,41095,4_2011,0.924850425807004,-3.2145669981909326,0.019156817197356756
39209,39762,4_2011,0.930332886141537,-3.196834937698701,0.02016861798101399
18816,42683,5_2012,0.9263739748758653,-3.194195213155475,0.020323151399009053
43497,43858,6_2013,0.9206132767537082,-3.1768001379056003,0.02136746865643528
18816,42815,5_2012,0.9261133284121902,-3.1734459338468675,0.021574109152367765
43497,44438,6_2013,0.928050031306286,-3.1614416839984236,0.022327912826778616
42454,42863,5_2012,0.9055496442073676,-3.1589323678429126,0.02248833558739025
43638,44790,6_2013,0.9055496442073676,-3.1589323678429126,0.02248833558739025
13041,44355,6_2013,0.9451575907274274,-3.1521335053790924,0.022928015838053248
40375,40933,4_2011,0.9451575907274274,-3.1521335053790924,0.022928015838053248
12630,12760,5_2012,0.9451575907274274,-3.1521335053790924,0.022928015838053248
12447,40859,4_2011,0.9226264331573908,-3.132111670820136,0.02426625979621773
43936,45297,20_2013,0.9041838866910217,-3.1268087166201353,0.024631793914218558
43498,45206,6_2013,0.9078161546000477,-3.1115119806306937,0.025712897482955584
44438,44749,6_2013,0.9553513048071446,-3.1087293732223653,0.02591388433916207
18492,40599,4_2011,0.9061121618559737,-3.1009496781555552,0.026482987829564396
40036,40101,4_2011,0.9178668050929123,-3.0980602165196798,0.02669707458757224
43858,45222,6_2013,0.9178668050929123,-3.0980602165196798,0.02669707458757224
44220,45180,20_2013,0.9146039588421622,-3.0950837416985264,0.026919159359239022
40262,40950,10_2011,0.9146039588421623,-3.0950837416985264,0.026919159359239022
41957,41993,15_2012,0.9146039588421622,-3.0950837416985264,0.026919159359239022
